web_scraper_order,web_scraper_start_url,title,bid-id,due-date,stage
"1784987646-302","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","2025 Urban Water Management Plan","Q25141381001","03/25/2025 03:00pm","Closed"
"1784987646-303","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Masonry Wall Repair Services","B25151681034","03/25/2025 02:00pm","Canceled"
"1784987646-304","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Artist Outreach Support","P25171831001","03/24/2025 02:00pm","Awarded"
"1784987646-305","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","ITS Norwood","P25151111014)","03/21/2025 02:00pm","Awarded"
"1784987646-306","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Vehicle Operations Training Videos Updates for Waste Collection Vehicles","P25155711001","03/19/2025 05:00pm","Awarded"
"1784987646-307","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","On-Call Streetscapes Maintenance","B25151681032","03/19/2025 02:00pm","Awarded"
"1784987646-308","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Thelma Park","B25191121004","03/19/2025 02:00pm","Awarded"
"1784987646-309","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Central City Specific Plan Update","P25211222001","03/17/2025 05:00pm","Awarded"
"1784987646-310","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Official City Newspaper Advertising for Fiscal Year 2025/26 and 2026/27","B25061521005","03/17/2025 03:00pm","Awarded"
"1784987646-311","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Untold Stories of Old Sacramento: A National Register Amendment","P25211221001","03/14/2025 05:00pm","Closed"
"1784987646-312","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Citywide Encampment Cleanup Services","P25231021006","03/14/2025 05:00pm","Awarded"
"1784987646-313","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Uninterruptible Power Supply (UPS) Service","B25141361403","03/12/2025 02:00pm","Awarded"
"1784987646-314","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","On-Call Monument & Wayfinding Signs Manufacturing/Installation/Repair","Q25171131001","03/12/2025 02:00pm","Awarded"
"1784987646-315","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Auburn Boulevard at Arcade Creek Bridge Replacement Project","B25151111013","03/12/2025 02:00pm","Awarded"
"1784987646-316","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Meadowview Communication Tower","B25141363002","03/12/2025 02:00pm","Rejected"
"1784987646-317","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Chainsaws and related items","B25151811031","03/11/2025 02:00pm","Awarded"
"1784987646-318","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","SFD EMS Corps - Wraparound Support Services","P25121531001","03/10/2025 05:00pm","Awarded"
"1784987646-319","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Executive Search and Recruitment Services (On-Call Services for Sacramento Public Library Authority)","SPLBID1184","03/07/2025 05:00pm","Awarded"
"1784987646-320","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Sutter's Landing Skate Park Phase 4 Improvements","B25191121003","03/06/2025 02:00pm","Awarded"
"1784987646-321","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Unarmed Uniformed Security Guards","P25061521006","02/27/2025 04:00pm","Awarded"
"1784987646-322","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","12th Ave Bridge Repair","B25151111012","02/26/2025 02:00pm","Awarded"
"1784987646-323","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Exmark Mower Repair, Service, and Original Manufacturer Parts","B25153311008","02/24/2025 04:00pm","Awarded"
"1784987646-324","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Special Tax Administrator - Request for Qualifications","Q20251011001","02/21/2025 04:00pm","Awarded"
"1784987646-325","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Steve Jones Playground Replacement","B25191121002","02/20/2025 02:00pm","Awarded"
"1784987646-326","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Med Center Electrical Rehab","B25141363001","02/19/2025 02:00pm","Awarded"
"1784987646-327","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Language Translation Services","P25021011012","02/18/2025 12:00pm","Awarded"
"1784987646-328","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","X Street Navigation Center Operator","P25231031007","02/14/2025 05:00pm","Awarded"
"1784987646-329","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Meadowview Navigation Center Operator","P25231031006","02/14/2025 05:00pm","Awarded"
"1784987646-330","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Emergency Bridge Housing Shelter & Services Provider","P25231031005","02/14/2025 05:00pm","Awarded"
"1784987646-331","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Coats Tire Machine Repair and Services","B25153311005","02/14/2025 04:40pm","Rejected"
"1784987646-332","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Roseville Road Campus Operations","P25231021005","02/10/2025 05:00pm","Awarded"
"1784987646-333","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","On-Call Theatrical Rigging and Fire Curtain System Maintenance, Inspection, and Repair","B24171121009","02/10/2025 02:00pm","Canceled"
"1784987646-334","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Overhead Hoist Inspection, Certification, Parts, and Repairs","P24171121001","02/10/2025 02:00pm","Awarded"
"1784987646-335","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Residual Solids Hauling","B25141111402","02/05/2025 02:00pm","Awarded"
"1784987646-336","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Entertainment Services Permit Systems","P25071011002","02/05/2025 02:00pm","Awarded"
"1784987646-337","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Non-Landscape Medians Streetscapes Maintenance","B25151681030","02/04/2025 02:00pm","Awarded"
"1784987646-338","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Bruceville Streetscapes Maintenance","B25151681029","02/04/2025 02:00pm","Awarded"
"1784987646-339","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Southeast Commerce Streetscapes Maintenance","B25151681028","02/04/2025 02:00pm","Awarded"
"1784987646-340","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Riverside Pocket Streetscapes Maintenance","B25151681027","02/04/2025 02:00pm","Awarded"
"1784987646-341","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Fruitridge Rd Safety & Mobility Plan","P25151111011","02/03/2025 04:00pm","Awarded"
"1784987646-342","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Arden Wy & Auburn Blvd Vision Zero & Mobility Plan","P25151111010","02/03/2025 04:00pm","Awarded"
"1784987646-343","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Land Park Restroom Replacement Project","B25191121001","01/30/2025 02:00pm","Awarded"
"1784987646-344","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","El Centro and Fairbairn Specialized Pumps","P25141322900","01/30/2025 02:00pm","Awarded"
"1784987646-345","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Pocket Canal Bikeways Streetscapes Maintenance","B25151681026","01/28/2025 02:00pm","Awarded"
"1784987646-346","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Palm Gateway Streetscapes Maintenance","B25151681025","01/28/2025 02:00pm","Awarded"
"1784987646-347","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","North Natomas Streetscapes Maintenance","B25151681024","01/28/2025 02:00pm","Awarded"
"1784987646-348","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Gateway Park Streetscapes Maintenance","B25151681023","01/28/2025 02:00pm","Awarded"
"1784987646-349","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","El Centro Streetscapes Maintenance","B25151681022","01/28/2025 02:00pm","Awarded"
"1784987646-350","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Meadowview Community Farmers’ Market","P25021411005","01/24/2025 11:59pm","Awarded"
"1784987646-351","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Social Media Management Software (Sacramento Public Library Authority)","SPLBID1185","01/24/2025 05:00pm","Awarded"
"1784987646-352","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Floodplain Mapping for CSS","P24141311045","01/24/2025 03:00pm","Awarded"
"1784987646-353","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Land Park Restroom Replacement Project","B24191121013","01/23/2025 02:00pm","Canceled"
"1784987646-354","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Purchase of Quicklime","B25141111401","01/22/2025 02:00pm","Awarded"
"1784987646-355","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Wire Rope Hoist Rigging, Parts and Accessories","B25141161303","01/22/2025 02:00pm","Awarded"
"1784987646-356","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","SCADA Network Design and Support","","","Canceled"
"1784987646-357","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Critical Incident Response for Supervisors and Officers for Sac PD","B251100147108","01/21/2025 05:00pm","Closed"
"1784987646-358","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Vending Machine Services","B25153311006","01/21/2025 04:00pm","Awarded"
"1784987646-359","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Stockton Boulevard Infrastructure Funding","I25151111009","01/17/2025 04:00pm","Closed"
"1784987646-360","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Drainage Engineering Extension of Staff","Q24141311044","01/16/2025 03:00pm","Awarded"
"1784987646-361","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Hopkins Park Shade Canopy & Playground Replacement","B24191121012","01/16/2025 02:00pm","Awarded"
"1784987646-362","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Special Event Course for Law Enforcement","B251100141107","01/15/2025 04:00pm","Closed"
"1784987646-363","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Diversity, Equity, Inclusion, and Belonging (DEIB) and Racial Equity (RE) training (Request for Information)","I25081611001","01/03/2025 03:00pm","Awarded"
"1784987646-364","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Code Tow Rotation Program","Q24211313001","12/31/2024 11:00am","Closed"
"1784987646-365","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Shasta Wells Build-Out","P24141311042","12/27/2024 03:00pm","Awarded"
"1784987646-366","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Exercise Treadmills (Star Trac S-TRC)","B25121421001","12/20/2024 12:00pm","Awarded"
"1784987646-367","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Sump 107 Rehabilitation","P24141311043","12/19/2024 03:00pm","Awarded"
"1784987646-368","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Ergonomic Office Furniture & Equipment","B25061521004","12/18/2024 02:00pm","Awarded"
"1784987646-369","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Meter Calibration and Testing","B25141361400","12/16/2024 02:00pm","Rejected"
"1784987646-370","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Family Childcare Home (FCCH) Start-up Stipend","P25021411002","12/14/2024 04:00pm","Awarded"
"1784987646-371","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Family Childcare Home Provider Business Development Training","P25021411003","12/13/2024 04:00pm","Awarded"
"1784987646-372","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","DJI Drones/Unmanned Aerial Vehicles","B251100114103","12/12/2024 05:00pm","Canceled"
"1784987646-373","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Services for Cannabis Opportunity Reinvestment and Equity (CORE) and Cannabis Safety Education Programs, Communications, Marketing and Public-Awareness Campaign","P25021101002","12/12/2024 05:00pm","Awarded"
"1784987646-374","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","City Motel Program Emergency and Transitional Shelter","P24231031004","12/06/2024 05:00pm","Awarded"
"1784987646-375","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Community Recreation Sports Officials","B25191531001","12/06/2024 01:00pm","Awarded"
"1784987646-376","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Street to Housing - Rapid Rehousing - Pilot Program","Q25021451001","12/06/2024 12:00pm","Awarded"
"1784987646-377","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Routers E-rate YR 2025 (YR28) - Sacramento Public Library Authority","SPLBID1182","12/04/2024 03:00pm","Awarded"
"1784987646-378","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Floodgate Modernization and Resilience Project","P25151111007","12/04/2024 02:00pm","Awarded"
"1784987646-379","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Fire Prevention Billing","P2512112101","12/02/2024 12:00pm","Rejected"
"1784987646-380","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Sacramento Last Mile Connectivity Project","P25151111006","11/26/2024 03:00pm","Awarded"
"1784987646-381","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Analysis of the Cannabis Opportunity Reinvestment and Equity (CORE) Program","P25021101001","11/25/2024 03:00pm","Awarded"
"1784987646-382","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","CM Services Franklin Boulevard Gap Closure Project","P23151131007","11/22/2024 11:00am","Closed"
"1784987646-383","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Franchise Waste Hauler Auditing Services","P25155771003","11/21/2024 05:00pm","Awarded"
"1784987646-384","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","EcoStruxure Annual Maintenance & Repair","B24171121007","11/21/2024 02:00pm","Rejected"
"1784987646-385","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Brookins Park Shade Canopy Replacement","B24191121011","11/21/2024 02:00pm","Awarded"
"1784987646-386","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Sacramento Contact Center","I25071011001","11/20/2024 02:00pm","Closed"
"1784987646-387","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","On-Call Shade Canopy/Flagpole Maintenance & Repair","B24171911002","11/19/2024 02:00pm","Awarded"
"1784987646-388","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","On-Call Electric Motor Maintenance & Repair","B24171121006","11/18/2024 02:00pm","Awarded"
"1784987646-389","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Water and Wastewater Rate Implementation: Rate Study and Public Outreach","P25141671302","11/18/2024 02:00pm","Awarded"
"1784987646-390","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Lab Testing Equipment","B25141361702","11/15/2024 02:00pm","Rejected"
"1784987646-391","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Medical Center Reservoir Rehabilitation","P24141311041","11/14/2024 05:00pm","Closed"
"1784987646-392","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","SL3X EOI COBRA LED FIXTURES","B251941021","11/13/2024 02:00pm","Awarded"
"1784987646-393","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Replacement Polaris Ranger Crew Vehicle","B25153311004","11/06/2024 03:00pm","Awarded"
"1784987646-394","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","RFQ- Environmental Site Assessments, Remediation Services and Hazardous Materials Surveys Local","Q24014541002","11/05/2024 02:00pm","Closed"
"1784987646-395","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","RFQ Environmental Site Assessments, Remediation Services and Hazardous Materials Surveys- Federal","Q24014541003","11/05/2024 02:00pm","Awarded"
"1784987646-396","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Fee Study (Citywide fees except Utilities and Fire)","P25061411001","11/04/2024 03:00pm","Awarded"
"1784987646-397","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Management and Operation of Three Static Billboards","P25191011001","11/01/2024 11:00am","Awarded"
"1784987646-398","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Physical Fitness Program Administrator","B251100147105","10/29/2024 05:00pm","Canceled"
"1784987646-399","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","RFQ Professional Services Construction Related Projects","Q24014541007","10/29/2024 02:00pm","Awarded"
"1784987646-400","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","RFQ On-Call Professional Services- Architecture and Other Design Services","Q24014541004","10/29/2024 02:00pm","Awarded"
"1784987646-401","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","RFQ- ON-CALL PROFESSIONAL SERVICES- Engineering and  Construction Related Tasks","Q24014541005","10/29/2024 02:00pm","Awarded"
"1784987646-402","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","REQUEST FOR QUALIFICATIONS FOR ON-CALL PROFESSIONAL SERVICES- Real Estate Appraisal and Relocation","Q24014541006","10/29/2024 02:00pm","Awarded"
"1784987646-403","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Social Work Consultant (Sacramento Public Library Authority)","SPLBID1183","10/25/2024 05:00pm","Awarded"
"1784987646-404","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Independent Evaluator to Support the Sacramento Ethics Commission (Request for Qualifications)","Q25041011001","10/25/2024 05:00pm","Awarded"
"1784987646-405","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","9th Street Separated Bikeway","P25151111005)","10/25/2024 04:00pm","Awarded"
"1784987646-406","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Marysville Boulevard And Grand Avenue Environmental Assessment and Remediation","P25021411004","10/23/2024 05:00pm","Awarded"
"1784987646-407","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Traffic Signal Cabinet, TS2 Type 1, Type ""R""","B25151941020","10/22/2024 02:00pm","Canceled"
"1784987646-408","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","On-Call Concrete Repairs for Water Storage Structures","Q25141111301","10/21/2024 02:00pm","Awarded"
"1784987646-409","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Janitorial Supplies (Citywide)","Q25061521002","10/17/2024 05:00pm","Awarded"
"1784987646-410","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Granite Regional Park Dog Fence","B24191121010","10/17/2024 02:00pm","Awarded"
"1784987646-411","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Language Translation and American Sign Language Services","P25021011011","10/17/2024 12:00pm","Canceled"
"1784987646-412","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Railyards Streetscapes Maintenance","B25151681014","10/16/2024 02:00pm","Awarded"
"1784987646-413","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Parking Garages and Lots Streetscapes Maintenance","B25151681018","10/16/2024 02:00pm","Awarded"
"1784987646-414","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Frankling Arlington Streetscapes Maintenance","B25151681016","10/16/2024 02:00pm","Awarded"
"1784987646-415","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Northborough Streetscapes Maintenance","B25151681017","10/16/2024 02:00pm","Awarded"
"1784987646-416","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Center Parkway Mack Streetscapes Maintenance","B25151681015","10/16/2024 02:00pm","Awarded"
"1784987646-417","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Medical Center Reservoir Rehabilitation","P24141311040","10/15/2024 05:00pm","Closed"
"1784987646-418","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","TRANSFORMER OIL ANALYSIS AND SERVICES","B25141451701","10/14/2024 02:00pm","Awarded"
"1784987646-419","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Sacramento Creative Growth Grant - Payment Distribution Platform","P24171831003","10/11/2024 05:00pm","Awarded"
"1784987646-420","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Type ""A"" Poles W/Handhold Cover and Pole Caps","B25151941019","10/10/2024 02:00pm","Awarded"
"1784987646-421","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Police Facilities Streetscapes Maintenance","B25151681013","10/10/2024 02:00pm","Awarded"
"1784987646-422","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Nuevo Streetscapes Maintenance","B25151681012","10/10/2024 02:00pm","Awarded"
"1784987646-423","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","North Truxel Streetscapes Maintenance","B25151681011","10/10/2024 02:00pm","Awarded"
"1784987646-424","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Mid-Central Streetscapes Maintenance","B25151681010","10/10/2024 02:00pm","Awarded"
"1784987646-425","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Village Garden Streetscapes Maintenance","B25151681009","10/10/2024 02:00pm","Awarded"
"1784987646-426","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Replacement Yamaha Jet Skis and a Karavan Trailer","RFB#25153311003","10/09/2024 03:00pm","Awarded"
"1784987646-427","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Howe Avenue Streetscapes Maintenance","B25151681008","10/09/2024 02:00pm","Awarded"
"1784987646-428","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Freeport Streetscapes Maintenance","B25151681007","10/09/2024 02:00pm","Awarded"
"1784987646-429","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Downtown Streetscapes Maintenance","B25151681006","10/09/2024 02:00pm","Awarded"
"1784987646-430","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","College Elvas Streetscapes Maintenance","B25151681005","10/09/2024 02:00pm","Awarded"
"1784987646-431","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Arden Connector Streetscapes Maintenance","B25151681004","10/09/2024 02:00pm","Awarded"
"1784987646-432","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","DISPOSAL OF USED OIL, LUBRICANTS, AND OTHER MATERIALS","B25141121700","10/08/2024 02:00pm","Awarded"
"1784987646-433","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Incident Management Courses (IMT)","B251100141104","10/03/2024 05:00pm","Closed"
"1784987646-434","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Liebert EXM Uninterruptible Power Supply System","B25141361701","09/30/2024 02:00pm","Awarded"
"1784987646-435","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Citywide Encampment Cleanup Services","P23001021004","09/30/2024 02:00pm","Canceled"
"1784987646-436","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Franklin Boulevard Complete Street Phase 3","P25151111004","09/30/2024 02:00pm","Awarded"
"1784987646-437","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Legal Counsel (Litigation and General) for Future EIFD Public Finance Authority(ies) (PFAs)","Q25061321001","09/25/2024 05:00pm","Awarded"
"1784987646-438","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Lavender Heights Water Main Replacement Project","P24141322041","09/25/2024 02:00pm","Awarded"
"1784987646-439","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Fertilizers, Herbicides, Pesticides, and Rodenticides for Parks and other Open Spaces (Citywide)","B25061521001","09/25/2024 02:00pm","Awarded"
"1784987646-440","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Public Banking Business Plan","Q25051011001","09/20/2024 04:00pm","Canceled"
"1784987646-441","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","On-Call Electric Motor Repair Parts & Service","Q24141361712","09/19/2024 02:00pm","Rejected"
"1784987646-442","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Martin Luther King Jr. Library Remodel Switchboard Purchase","B24014541003","09/18/2024 02:00pm","Awarded"
"1784987646-443","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","CM Services for Auburn Blvd Bridge Replacement","P25151111003","09/18/2024 11:00am","Closed"
"1784987646-444","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Specialized Business Technical Assistance Provider (sTAP)","Q25020014003","09/13/2024 04:00pm","Closed"
"1784987646-445","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Core Business Technical Assistance Provider (cTAP)","P25020014002","09/13/2024 04:00pm","Awarded"
"1784987646-446","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Clean-up Services","P24141431711","09/13/2024 02:00pm","Canceled"
"1784987646-447","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Incident Management Courses (IMT)","B251100141102","09/12/2024 05:00pm","Canceled"
"1784987646-448","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","All Hazards Incident Management Team (IMT 0305)","B251100141101","09/12/2024 05:00pm","Closed"
"1784987646-449","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","On-Call Utility System Programming Support 2024-29","Q24141311036","09/12/2024 03:00pm","Awarded"
"1784987646-450","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","On-Call Corrosion Specialist Support 2024-29","Q24141311037","09/12/2024 03:00pm","Awarded"
"1784987646-451","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","PANNELL COMMUNITY CENTER RESILIENCY INDOOR AIR QUALITY IMPROVEMENTS","P24014541004","09/12/2024 02:00pm","Closed"
"1784987646-452","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Illegal Dumping Surveillance System - R&SW Code Enforcement","P25155861002","09/11/2024 05:00pm","Awarded"
"1784987646-453","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Electric Wire Rope Hoist","B24141451509","09/11/2024 02:00pm","Awarded"
"1784987646-454","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Sim Park Baseball Improvements","B24191121009","09/11/2024 02:00pm","Awarded"
"1784987646-455","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","3M Reflective Sheeting, Tape, and Film","B25151931002","09/11/2024 02:00pm","Awarded"
"1784987646-456","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Facility Chemical Containment Coating","B24141311038","09/11/2024 02:00pm","Closed"
"1784987646-457","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Flood Control and Landscape Maintenance Services","B24141431718","09/11/2024 02:00pm","Awarded"
"1784987646-458","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Branch Open-Hours Assessment (Sacramento Public Library Authority)","SPLBID1181","09/06/2024 05:00pm","Awarded"
"1784987646-459","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Sacramento River Watershed Sanitary Survey 2025 Update","P24141311039","09/06/2024 03:00pm","Closed"
"1784987646-460","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Precast Concrete Manhole Components","B24141421722","09/06/2024 02:00pm","Awarded"
"1784987646-461","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","SB 1383 Residential Route Reviews","P2515577102","09/04/2024 05:00pm","Awarded"
"1784987646-462","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Style 1 Decorative Poles w/o Anchor Bolts","B25151951003","09/04/2024 02:00pm","Awarded"
"1784987646-463","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Franklin Blvd Complete Street (rebid)","B25151111002","09/04/2024 02:00pm","Awarded"
"1784987646-464","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Stockton Blvd Multimodal Partnership & BRT","P25151111001","08/30/2024 02:00pm","Awarded"
"1784987646-465","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","SWAT Equipment and Personnel Transportation Van","B25153311002","08/28/2024 02:00pm","Awarded"
"1784987646-466","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","CSS Pipe Program Block 5 R&R","B24141311035","08/28/2024 02:00pm","Awarded"
"1784987646-467","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","DISPOSAL OF USED OIL, LUBRICANTS, AND OTHER MATERIALS","B24141121721","08/27/2024 02:00pm","Canceled"
"1784987646-468","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Landfill and Waste Disposal Services","B24141451710","08/21/2024 02:00pm","Awarded"
"1784987646-469","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Small Tools and Instrumentation Equipment","B24141361719","08/19/2024 02:00pm","Awarded"
